"Date","Department","Category","CustomerCode","Price","Quantity"
"12/31/2016","Sides","Rice","CWM11331L8O",9,21
"1/16/2016","Kabobs","Beef","C5Y8661Q6Q",25,6
"9/5/2016","Entrees","Lamb Chops","CWM11331L8O",9,8
"11/15/2015","Sides","Rice","CWM11331L8O",9,6
"8/31/2016","Kabobs","Lamb","CWM11331L8O",28,17
"12/11/2014","Sides","Yogurt","CWM11331L8O",12,13
"7/1/2014","Sides","Yogurt","CWM11331L8O",12,8
"3/14/2017","Kabobs","Beef","CWM11331L8O",28,16
"6/15/2014","Kabobs","Chicken","CWM11331L8O",33,18
"11/2/2016","Sides","Rice","CWM11331L8O",9,7
"8/15/2016","Kabobs","Chicken","C3R9881NFH",33,9
"1/18/2016","Kabobs","Chicken","CWM11331L8O",33,14
"8/31/2016","Entrees","Beef and Broccoli","CWM11331L8O",30,22
"7/21/2015","Kabobs","Chicken","CWM11331L8O",33,15
"2/7/2016","Kabobs","Chicken","CWM11331L8O",33,11
"10/7/2014","Kabobs","Beef","CWM11331L8O",25,14
"4/7/2015","Sides","Rice","CZN67242TK",9,7
"4/26/2014","Sides","Yogurt","CWM11331L8O",12,7
"1/20/2016","Kabobs","Chicken","CWM11331L8O",33,10
"11/11/2015","Kabobs","Chicken","CWM11331L8O",33,16
"2/17/2015","Sides","Yogurt","CWM11331L8O",12,15
"9/8/2014","Kabobs","Chicken","CWM11331L8O",33,7
"10/15/2014","Sides","Rice","CWM11331L8O",9,10
"2/8/2017","Sides","Yogurt","CWM11331L8O",12,19
"3/16/2015","Kabobs","Lamb","CO16560VNZ",28,4
"2/24/2015","Kabobs","Beef","CWM11331L8O",25,9
"6/15/2016","Kabobs","Beef","CWM11331L8O",28,1
"11/16/2014","Entrees","Lamb Chops","CWM11331L8O",32,9
"1/17/2015","Sides","Yogurt","CWM11331L8O",12,12
"9/18/2016","Kabobs","Beef","C1Q10055L4R",28,8
"10/25/2016","Kabobs","Chicken","CWM11331L8O",33,5
"1/13/2015","Kabobs","Chicken","CWM11331L8O",NA,12
"2/4/2016","Kabobs","Lamb","CWM11331L8O",28,10
"8/9/2016","Kabobs","Chicken","CWM11331L8O",33,11
"3/29/2017","Kabobs","Chicken","CWM11331L8O",33,16
"5/13/2015","Kabobs","Chicken","CWM11331L8O",33,13
"11/24/2014","Kabobs","Beef","CWM11331L8O",25,19
"8/19/2015","Kabobs","Beef","CWM11331L8O",25,4
"4/23/2016","Kabobs","Beef","CWM11331L8O",28,6
"2/15/2017","Entrees","Beef and Broccoli","CWM11331L8O",27,2
"10/22/2014","Entrees","Lamb Chops","CWM11331L8O",16,15
"7/28/2015","Sides","Roll","CWM11331L8O",5,16
"4/22/2015","Sides","Yogurt","CWM11331L8O",12,12
"6/8/2015","Kabobs","Beef","CRF7256TPC",25,12
"10/27/2016","Kabobs","Beef","CWM11331L8O",28,12
"2/3/2016","Kabobs","Lamb","CWM11331L8O",28,14
"2/14/2015","Kabobs","Chicken","CWM11331L8O",NA,14
"4/7/2016","Kabobs","Beef","CWM11331L8O",25,21
"4/13/2015","Kabobs","Lamb","CWM11331L8O",28,10
"12/27/2016","Kabobs","Chicken","CWM11331L8O",33,16
"5/20/2015","Kabobs","Beef","CMS7098JXU",25,18
"2/14/2015","Kabobs","Beef","CWM11331L8O",25,20
"3/9/2017","Entrees","Lamb Chops","CWM11331L8O",29,7
"11/29/2015","Entrees","Beef and Broccoli","CWM11331L8O",26,23
"3/28/2017","Entrees","Lamb Chops","CWM11331L8O",19,17
"5/14/2014","Kabobs","Beef","CWM11331L8O",25,19
"10/1/2014","Kabobs","Beef","CWM11331L8O",25,8
"3/29/2017","Sides","Yogurt","CWM11331L8O",12,9
"2/16/2017","Sides","Yogurt","CWM11331L8O",12,10
"7/27/2014","Entrees","Lamb Chops","CWM11331L8O",19,19
"5/12/2014","Kabobs","Chicken","C3W3931YHV",33,13
"12/16/2015","Kabobs","Chicken","CWM11331L8O",33,16
"8/4/2016","Kabobs","Chicken","CGA983713S",33,15
"6/25/2016","Kabobs","Lamb","CWM11331L8O",28,13
"1/15/2014","Sides","Yogurt","CWM11331L8O",12,7
"12/7/2015","Kabobs","Chicken","CWM11331L8O",33,7
"10/25/2015","Entrees","Lamb Chops","CWM11331L8O",28,11
"6/25/2014","Kabobs","Lamb","CWM11331L8O",28,3
"8/22/2015","Kabobs","Lamb","CWM11331L8O",28,16
"4/1/2015","Kabobs","Pork","CWM11331L8O",28,15
"2/12/2014","Kabobs","Chicken","CWM11331L8O",33,5
"6/28/2015","Sides","Yogurt","CWM11331L8O",12,15
"11/16/2014","Sides","Rice","CWM11331L8O",9,13
"6/5/2016","Kabobs","Chicken","CWM11331L8O",33,17
"5/8/2014","Kabobs","Chicken","CWM11331L8O",33,16
"1/19/2014","Sides","Rice","CWM11331L8O",9,13
"6/24/2014","Sides","Yogurt","CWM11331L8O",12,15
"9/3/2015","Kabobs","Beef","CWM11331L8O",25,11
"3/18/2014","Entrees","Lamb Chops","CWM11331L8O",30,15
"3/15/2015","Sides","Yogurt","CWM11331L8O",12,12
"11/5/2015","Sides","Rice","CWM11331L8O",9,5
"7/16/2014","Kabobs","Beef","CWM11331L8O",25,18
"2/17/2016","Kabobs","Chicken","CWM11331L8O",33,21
"7/23/2014","Sides","Roll","CAM4722Z2Z",5,20
"2/13/2016","Sides","Rice","CWM11331L8O",9,9
"6/16/2016","Kabobs","Lamb","CWM11331L8O",28,9
"9/28/2016","Kabobs","Beef","CWM11331L8O",28,14
"2/19/2015","Kabobs","Lamb","CWM11331L8O",28,3
"8/27/2015","Kabobs","Beef","CWM11331L8O",25,14
"3/6/2014","Entrees","Lamb Chops","CWM11331L8O",35,12
"1/21/2015","Sides","Yogurt","CWM11331L8O",12,10
"10/12/2016","Kabobs","Chicken","CWM11331L8O",33,10
"2/4/2015","Kabobs","Beef","CWM11331L8O",25,7
"10/15/2014","Kabobs","Chicken","CWM11331L8O",33,15
"4/25/2016","Kabobs","Chicken","CWM11331L8O",33,15
"12/3/2015","Sides","Yogurt","CWM11331L8O",12,6
"12/17/2014","Kabobs","Chicken","CWM11331L8O",33,15
"12/22/2014","Kabobs","Chicken","CWM11331L8O",33,9
"4/22/2014","Kabobs","Beef","CWM11331L8O",25,13
"3/28/2017","Sides","Rice","CWM11331L8O",9,5
"11/11/2014","Kabobs","Chicken","CWM11331L8O",33,19
"8/21/2014","Kabobs","Lamb","CWM11331L8O",28,2
"6/16/2014","Sides","Yogurt","CWM11331L8O",12,15
"12/19/2016","Entrees","Lamb Chops","CWM11331L8O",28,11
"8/17/2015","Entrees","Lamb Chops","CWM11331L8O",23,17
"1/18/2015","Kabobs","Beef","CWM11331L8O",25,9
"5/11/2016","Kabobs","Lamb","CWM11331L8O",28,7
"4/15/2015","Kabobs","Lamb","CWM11331L8O",28,1
"6/14/2016","Kabobs","Chicken","CWM11331L8O",33,8
"8/7/2014","Kabobs","Chicken","CWM11331L8O",33,10
"5/12/2014","Kabobs","Chicken","CWM11331L8O",33,3
"3/20/2014","Kabobs","Chicken","CWM11331L8O",33,12
"6/12/2014","Kabobs","Chicken","CAT115185LV",33,12
"4/16/2014","Sides","Yogurt","CWM11331L8O",12,6
"7/15/2015","Kabobs","Beef","CWM11331L8O",25,5
"4/30/2014","Sides","Yogurt","CWM11331L8O",12,20
"12/10/2014","Sides","Yogurt","CWM11331L8O",12,12
"9/22/2016","Sides","Yogurt","CWM11331L8O",12,15
"5/14/2015","Entrees","Beef and Broccoli","CWM11331L8O",27,10
"4/20/2016","Kabobs","Beef","CWM11331L8O",28,9
"4/16/2016","Kabobs","Pork","CWM11331L8O",29,16
"6/4/2015","Sides","Yogurt","CWM11331L8O",12,6
"2/2/2014","Kabobs","Chicken","C5V2865YA3",33,4
"9/22/2014","Entrees","Lamb Chops","CWM11331L8O",32,16
"3/16/2017","Kabobs","Chicken","CWM11331L8O",33,13
"11/14/2016","Sides","Rice","CWM11331L8O",9,15
"12/3/2014","Sides","Rice","CWM11331L8O",9,2
"1/11/2014","Kabobs","Chicken","CWM11331L8O",33,2
"1/18/2014","Kabobs","Lamb","CWM11331L8O",28,17
"12/29/2014","Sides","Rice","CT26023FU1",9,15
"3/26/2014","Kabobs","Chicken","CWM11331L8O",33,9
"5/13/2015","Kabobs","Beef","CWM11331L8O",NA,21
"11/22/2014","Entrees","Lamb Chops","CSV5783K2L",17,5
"4/17/2014","Kabobs","Chicken","CWM11331L8O",33,9
"6/26/2014","Kabobs","Beef","C2U4460NXS",25,9
"10/27/2014","Sides","Rice","CWM11331L8O",9,8
"3/9/2015","Kabobs","Chicken","CWM11331L8O",33,4
"1/22/2015","Sides","Chips","CWM11331L8O",8,15
"9/17/2015","Kabobs","Chicken","CWM11331L8O",33,11
"1/29/2014","Kabobs","Chicken","CWM11331L8O",33,5
"8/24/2014","Sides","Yogurt","CWM11331L8O",12,16
"10/17/2016","Kabobs","Lamb","CWM11331L8O",28,2
"11/19/2016","Kabobs","Chicken","CWM11331L8O",33,20
"5/18/2014","Sides","Yogurt","CWM11331L8O",12,16
"7/30/2015","Kabobs","Beef","CWM11331L8O",25,3
"7/13/2015","Sides","Yogurt","CWM11331L8O",12,9
"6/10/2015","Sides","Yogurt","CWM11331L8O",12,12
"12/9/2014","Sides","Yogurt","CWM11331L8O",12,11
"6/18/2014","Kabobs","Beef","CWM11331L8O",25,14
"11/5/2015","Kabobs","Chicken","CWM11331L8O",33,4
"2/24/2016","Kabobs","Chicken","CWM11331L8O",33,3
"5/14/2014","Kabobs","Chicken","CWM11331L8O",33,14
"7/4/2015","Sides","Roll","CMR74825BV",5,19
"6/4/2016","Kabobs","Chicken","CWM11331L8O",33,10
"8/10/2014","Sides","Roll","CWM11331L8O",5,7
"7/13/2014","Kabobs","Beef","CWM11331L8O",25,18
"9/20/2016","Kabobs","Chicken","CWM11331L8O",33,10
"1/28/2015","Entrees","Beef and Broccoli","CWM11331L8O",26,5
"12/7/2016","Sides","Yogurt","CBJ30583OQ",12,19
"10/14/2014","Kabobs","Chicken","CWM11331L8O",33,6
"11/5/2014","Sides","Rice","CWM11331L8O",9,14
"9/12/2015","Kabobs","Chicken","CWM11331L8O",33,16
"4/21/2015","Kabobs","Chicken","CWM11331L8O",33,19
"10/28/2015","Kabobs","Beef","CW482710RG",25,12
"9/14/2015","Kabobs","Chicken","CWM11331L8O",33,6
"11/12/2014","Kabobs","Beef","CWM11331L8O",25,12
"2/21/2017","Kabobs","Beef","CWM11331L8O",28,14
"4/26/2016","Sides","Rice","CWM11331L8O",9,6
"10/6/2014","Sides","Yogurt","CWM11331L8O",12,11
"7/27/2014","Kabobs","Beef","CWM11331L8O",25,5
"5/12/2015","Kabobs","Lamb","CWM11331L8O",28,15
"5/9/2015","Entrees","Lamb Chops","CDW2541LB9",30,20
"11/3/2015","Kabobs","Chicken","CWM11331L8O",33,15
"3/6/2014","Kabobs","Lamb","CVP3271F30",28,8
"7/1/2015","Kabobs","Lamb","CWM11331L8O",28,12
"4/2/2014","Kabobs","Pork","CWM11331L8O",28,5
"3/21/2015","Sides","Yogurt","CWM11331L8O",12,14
"2/22/2017","Sides","Yogurt","CWM11331L8O",12,13
"2/2/2017","Sides","Roll","CWM11331L8O",5,21
"11/20/2014","Sides","Yogurt","CWM11331L8O",12,5
"9/3/2016","Kabobs","Beef","CWM11331L8O",28,9
"4/9/2014","Sides","Yogurt","CWM11331L8O",12,16
"3/25/2017","Kabobs","Beef","C6I11055OLX",28,4
"2/15/2017","Kabobs","Beef","CWM11331L8O",28,12
"11/12/2016","Entrees","Lamb Chops","CWM11331L8O",28,17
"3/31/2016","Sides","Yogurt","CXK9069SKC",12,13
"6/16/2015","Entrees","Lamb Chops","CWM11331L8O",32,11
"7/25/2015","Sides","Yogurt","CWM11331L8O",12,16
"6/1/2015","Sides","Yogurt","CWM11331L8O",12,8
"11/8/2014","Entrees","Beef and Broccoli","CWM11331L8O",30,10
"1/5/2014","Kabobs","Lamb","CWM11331L8O",28,12
"5/1/2014","Entrees","Lamb Chops","CUP3825MCL",39,3
"5/28/2015","Entrees","Lamb Chops","CWM11331L8O",24,15
"11/6/2014","Sides","Rice","CWM11331L8O",9,18
"6/22/2016","Kabobs","Chicken","CWM11331L8O",33,14
"2/23/2016","Kabobs","Lamb","CWM11331L8O",28,14
"7/14/2015","Kabobs","Chicken","CWM11331L8O",33,8
"1/13/2015","Kabobs","Chicken","CWM11331L8O",33,16
"8/28/2016","Kabobs","Chicken","CWM11331L8O",33,15
"6/23/2016","Kabobs","Beef","CWM11331L8O",28,11
"4/6/2014","Kabobs","Chicken","CWM11331L8O",33,15
"9/16/2014","Kabobs","Chicken","CWM11331L8O",33,11
"7/18/2015","Kabobs","Chicken","CWM11331L8O",33,14
"5/1/2014","Sides","Rice","CWM11331L8O",9,10
"4/9/2014","Kabobs","Lamb","CWM11331L8O",28,14
"9/15/2015","Sides","Yogurt","CWM11331L8O",12,5
"1/14/2017","Sides","Yogurt","CWQ106391XQ",12,1
"9/8/2016","Kabobs","Beef","CWM11331L8O",28,6
"3/15/2015","Kabobs","Chicken","CWM11331L8O",33,9
"11/12/2014","Sides","Rice","CWM11331L8O",9,14
"7/24/2014","Kabobs","Beef","CWM11331L8O",NA,11
"1/25/2017","Kabobs","Beef","CWM11331L8O",28,14
"5/22/2016","Sides","Chips","CPF9349IOY",8,13
"2/23/2017","Entrees","Lamb Chops","CWM11331L8O",32,19
"3/16/2017","Sides","Yogurt","CWM11331L8O",12,18
"2/15/2014","Kabobs","Beef","CWM11331L8O",25,8
"10/12/2014","Kabobs","Chicken","CWM11331L8O",33,14
"10/13/2016","Sides","Rice","CWM11331L8O",9,11
"3/29/2017","Kabobs","Chicken","CWM11331L8O",33,13
"4/26/2016","Sides","Yogurt","CWM11331L8O",12,8
"7/23/2014","Kabobs","Chicken","CWM11331L8O",33,15
"6/12/2014","Kabobs","Lamb","CWM11331L8O",28,10
"12/7/2014","Kabobs","Beef","CWM11331L8O",25,6
"3/1/2014","Entrees","Lamb Chops","CWM11331L8O",27,2
"7/24/2014","Kabobs","Chicken","CWM11331L8O",33,11
"11/12/2015","Sides","Yogurt","CWM11331L8O",12,4
"9/28/2014","Kabobs","Chicken","CWM11331L8O",33,15
"6/2/2014","Sides","Rice","C9D4207FBT",9,7
"1/7/2017","Kabobs","Lamb","CWM11331L8O",30,12
"7/4/2015","Entrees","Lamb Chops","CWM11331L8O",16,17
"5/25/2016","Kabobs","Beef","CWM11331L8O",28,15
"12/2/2014","Sides","Yogurt","CWM11331L8O",12,22
"4/22/2014","Entrees","Lamb Chops","CWM11331L8O",42,10
"1/31/2016","Kabobs","Beef","CWM11331L8O",25,14
"5/23/2015","Kabobs","Lamb","CWM11331L8O",28,18
"1/28/2016","Kabobs","Chicken","CWM11331L8O",33,10
"3/2/2014","Kabobs","Chicken","CWM11331L8O",33,17
"10/15/2014","Kabobs","Beef","CWM11331L8O",25,19
"7/3/2016","Kabobs","Chicken","CWM11331L8O",33,7
"5/1/2014","Entrees","Beef and Broccoli","CGA38266G5",15,15
"12/16/2015","Sides","Yogurt","CWM11331L8O",12,16
"2/17/2014","Kabobs","Pork","CWM11331L8O",28,5
"6/24/2015","Sides","Yogurt","CWM11331L8O",12,10
"7/31/2016","Entrees","Lamb Chops","CNA11255S75",28,8
"12/14/2015","Kabobs","Chicken","CWM11331L8O",33,6
"1/11/2015","Kabobs","Beef","CWM11331L8O",25,12
"4/2/2014","Sides","Yogurt","CWM11331L8O",12,17
"4/27/2014","Entrees","Lamb Chops","C6Y11478704",30,1
"5/29/2014","Kabobs","Pork","CWM11331L8O",28,10
"2/28/2017","Sides","Roll","CWM11331L8O",5,19
"9/22/2016","Entrees","Lamb Chops","CWM11331L8O",15,14
"1/7/2016","Kabobs","Beef","CWM11331L8O",25,12
"4/19/2015","Sides","Yogurt","CWM11331L8O",12,6
"10/12/2015","Sides","Roll","CWM11331L8O",5,2
"5/31/2014","Sides","Yogurt","CWM11331L8O",12,15
"2/2/2017","Sides","Yogurt","CWM11331L8O",12,19
"3/30/2016","Sides","Chips","CWM11331L8O",8,2
"5/14/2016","Sides","Yogurt","CWM11331L8O",12,13
"5/24/2014","Kabobs","Chicken","CWM11331L8O",33,1
"2/16/2017","Kabobs","Pork","CWM11331L8O",29,4
"9/8/2016","Entrees","Lamb Chops","CWM11331L8O",29,16
"5/18/2016","Sides","Yogurt","CWM11331L8O",12,14
"5/8/2016","Sides","Yogurt","CWM11331L8O",12,7
"3/17/2014","Sides","Yogurt","CWM11331L8O",12,12
"8/25/2016","Kabobs","Pork","CWM11331L8O",29,14
"10/26/2014","Kabobs","Chicken","CWM11331L8O",33,8
"9/24/2014","Sides","Yogurt","CWM11331L8O",12,8
"2/15/2015","Kabobs","Chicken","CWM11331L8O",33,16
"9/5/2015","Entrees","Lamb Chops","CWM11331L8O",34,19
"10/15/2014","Entrees","Beef and Broccoli","CWM11331L8O",36,11
"5/15/2016","Kabobs","Lamb","CWM11331L8O",28,5
"7/7/2016","Sides","Yogurt","CWM11331L8O",12,10
"11/27/2014","Kabobs","Chicken","CLT3170GAN",33,17
"2/2/2014","Kabobs","Beef","CWM11331L8O",25,12
"6/22/2016","Kabobs","Chicken","CWM11331L8O",33,11
"1/12/2016","Kabobs","Chicken","CWM11331L8O",33,7
"8/19/2014","Kabobs","Pork","CWM11331L8O",28,14
"8/11/2014","Kabobs","Chicken","CWM11331L8O",33,12
"3/16/2015","Sides","Yogurt","CTT11559DCQ",12,7
"1/7/2017","Entrees","Beef and Broccoli","CWM11331L8O",28,12
"6/16/2016","Kabobs","Beef","CWM11331L8O",28,5
"7/14/2014","Sides","Rice","CWM11331L8O",9,17
"2/10/2014","Kabobs","Chicken","CWM11331L8O",33,7
"3/26/2014","Kabobs","Lamb","CWM11331L8O",28,14
"6/25/2014","Entrees","Beef and Broccoli","CWM11331L8O",19,18
"1/30/2014","Kabobs","Chicken","CWM11331L8O",33,9
"10/12/2014","Sides","Roll","CWM11331L8O",5,14
"9/7/2015","Kabobs","Beef","CWM11331L8O",25,17
"4/29/2015","Entrees","Beef and Broccoli","CJL6901Z51",26,7
"12/5/2016","Kabobs","Chicken","CWM11331L8O",33,15
"2/23/2014","Kabobs","Beef","CWM11331L8O",25,10
"7/14/2015","Sides","Yogurt","CWM11331L8O",12,18
"2/11/2017","Sides","Yogurt","CWM11331L8O",12,8
"8/1/2015","Sides","Yogurt","CWM11331L8O",12,6
"7/21/2016","Sides","Yogurt","CWM11331L8O",12,4
"6/1/2015","Kabobs","Chicken","CWM11331L8O",33,9
"5/7/2014","Entrees","Beef and Broccoli","CWM11331L8O",16,10
"5/27/2015","Sides","Yogurt","CWM11331L8O",12,8
"12/7/2014","Entrees","Beef and Broccoli","CWM11331L8O",26,13
"5/3/2014","Kabobs","Chicken","CWM11331L8O",33,15
"3/2/2017","Sides","Yogurt","CWM11331L8O",12,16
"5/10/2014","Sides","Yogurt","C69391123D",12,14
"1/20/2016","Kabobs","Chicken","CWM11331L8O",33,15
"3/20/2016","Kabobs","Chicken","CWM11331L8O",33,17
"2/15/2017","Sides","Chips","CWM11331L8O",8,12
"11/2/2014","Kabobs","Lamb","CWM11331L8O",28,16
"11/4/2015","Sides","Yogurt","CWM11331L8O",12,6
"1/3/2015","Sides","Yogurt","CWM11331L8O",12,10
"3/24/2014","Kabobs","Chicken","CWM11331L8O",33,10
"1/11/2017","Entrees","Lamb Chops","CWM11331L8O",46,5
"9/27/2015","Kabobs","Beef","CWM11331L8O",25,11
"4/2/2015","Kabobs","Beef","CWM11331L8O",25,13
"3/27/2016","Kabobs","Chicken","CWM11331L8O",33,14
"2/24/2016","Sides","Rice","CWM11331L8O",9,15
"10/29/2014","Sides","Yogurt","C8Q2941IRH",12,12
"8/3/2014","Sides","Yogurt","CWM11331L8O",12,10
"8/28/2016","Kabobs","Chicken","CWM11331L8O",33,16
"3/29/2017","Sides","Chips","CWM11331L8O",8,14
"7/23/2014","Kabobs","Beef","CWM11331L8O",25,7
"11/9/2016","Sides","Yogurt","CWM11331L8O",12,9
"11/16/2014","Sides","Yogurt","CWM11331L8O",12,7
"5/22/2016","Kabobs","Chicken","CWM11331L8O",33,13
"6/16/2014","Entrees","Beef and Broccoli","CWM11331L8O",17,12
"2/28/2017","Kabobs","Chicken","CWM11331L8O",33,11
"4/28/2014","Entrees","Beef and Broccoli","CWM11331L8O",49,10
"10/16/2016","Sides","Rice","CWM11331L8O",9,8
"8/9/2014","Sides","Yogurt","CWM11331L8O",12,9
"1/29/2014","Sides","Yogurt","CWM11331L8O",12,13
"8/13/2015","Kabobs","Lamb","CWM11331L8O",28,19
"4/22/2014","Kabobs","Beef","CWM11331L8O",25,8
"7/12/2014","Kabobs","Chicken","CWM11331L8O",33,9
"5/3/2016","Sides","Rice","CWM11331L8O",9,21
"11/4/2014","Sides","Yogurt","CWM11331L8O",12,13
"11/9/2014","Sides","Yogurt","CWM11331L8O",12,16
"3/5/2017","Kabobs","Chicken","CWM11331L8O",33,17
"6/29/2014","Entrees","Beef and Broccoli","CWM11331L8O",16,4
"11/5/2014","Sides","Yogurt","CWM11331L8O",12,1
"4/16/2015","Kabobs","Chicken","CWM11331L8O",33,21
"5/14/2016","Sides","Chips","CWM11331L8O",8,21
"6/1/2016","Entrees","Beef and Broccoli","CWM11331L8O",29,8
"3/19/2016","Kabobs","Beef","CWM11331L8O",25,10
"9/13/2016","Entrees","Lamb Chops","CWM11331L8O",30,16
"8/3/2015","Sides","Rice","CWM11331L8O",9,5
"4/14/2014","Kabobs","Beef","CWM11331L8O",25,15
"8/16/2016","Kabobs","Chicken","C339892L2B",33,16
"6/9/2014","Kabobs","Beef","CWM11331L8O",25,8
"4/21/2015","Kabobs","Chicken","CWM11331L8O",33,3
"7/20/2014","Entrees","Beef and Broccoli","CO84690DIZ",15,5
"1/26/2014","Kabobs","Chicken","CWM11331L8O",33,18
"2/11/2014","Sides","Yogurt","CWM11331L8O",12,16
"2/1/2014","Sides","Yogurt","CTG28502F7",12,13
"10/24/2016","Entrees","Beef and Broccoli","CWM11331L8O",17,10
"4/5/2016","Entrees","Lamb Chops","CWM11331L8O",17,20
"7/16/2015","Kabobs","Lamb","CWM11331L8O",28,12
"1/19/2016","Entrees","Beef and Broccoli","CWM11331L8O",10,12
"1/15/2017","Kabobs","Chicken","CWM11331L8O",33,3
"8/6/2016","Sides","Yogurt","CWM11331L8O",12,12
"12/23/2015","Entrees","Beef and Broccoli","CWM11331L8O",26,13
"4/23/2014","Kabobs","Beef","CWM11331L8O",25,6
"10/14/2015","Kabobs","Chicken","CWM11331L8O",33,13
"7/31/2014","Kabobs","Beef","CWM11331L8O",25,16
"5/1/2014","Sides","Chips","CHM3824JOV",8,5
"10/9/2014","Kabobs","Chicken","CWM11331L8O",33,18
"7/7/2014","Sides","Rice","C1Y4553XYD",9,2
"9/15/2014","Entrees","Beef and Broccoli","CWM11331L8O",17,11
"3/23/2017","Sides","Rice","CWM11331L8O",9,11
"8/30/2016","Sides","Yogurt","CWM11331L8O",12,13
"4/3/2014","Kabobs","Beef","CWM11331L8O",25,17
"4/3/2016","Entrees","Beef and Broccoli","CWM11331L8O",30,18
"1/22/2015","Kabobs","Chicken","CWM11331L8O",33,17
"11/24/2016","Kabobs","Beef","CWM11331L8O",28,19
"4/26/2016","Sides","Rice","CWM11331L8O",9,5
"7/7/2016","Sides","Yogurt","CE7112258W5",12,14
"10/21/2015","Kabobs","Beef","C0K8243WWK",25,15
"12/24/2014","Sides","Rice","CWM11331L8O",9,12
"6/11/2014","Kabobs","Beef","CWM11331L8O",25,8
"1/30/2014","Sides","Yogurt","CWM11331L8O",12,9
"11/4/2015","Entrees","Lamb Chops","CWM11331L8O",33,12
"10/16/2014","Kabobs","Chicken","CWM11331L8O",33,8
"1/30/2014","Kabobs","Lamb","CWM11331L8O",28,13
"4/6/2015","Entrees","Beef and Broccoli","CWM11331L8O",26,12
"5/11/2016","Sides","Yogurt","CWM11331L8O",12,15
"2/10/2015","Kabobs","Beef","CWM11331L8O",25,13
"2/27/2014","Entrees","Lamb Chops","CWM11331L8O",44,12
"12/31/2016","Sides","Yogurt","CWM11331L8O",12,8
"10/14/2015","Sides","Chips","CWM11331L8O",8,8
"6/11/2015","Kabobs","Chicken","CWM11331L8O",33,10
"7/28/2015","Sides","Rice","CWM11331L8O",9,15
"7/26/2015","Sides","Roll","CWM11331L8O",5,19
"10/1/2014","Sides","Roll","CWM11331L8O",5,17
"10/2/2016","Kabobs","Beef","CWM11331L8O",28,5
"8/19/2015","Entrees","Lamb Chops","CWM11331L8O",36,6
"6/11/2016","Kabobs","Beef","CWM11331L8O",28,11
"7/14/2015","Sides","Rice","CWM11331L8O",9,14
"7/20/2015","Sides","Rice","CWM11331L8O",9,14
"2/7/2015","Kabobs","Beef","CWM11331L8O",25,19
"9/19/2015","Entrees","Lamb Chops","CWM11331L8O",23,13
"8/9/2015","Sides","Rice","CWM11331L8O",9,13
"5/4/2015","Kabobs","Chicken","CWM11331L8O",33,9
"9/18/2014","Entrees","Lamb Chops","CWM11331L8O",34,16
"1/26/2017","Kabobs","Chicken","CWM11331L8O",33,5
"2/10/2014","Kabobs","Chicken","CWM11331L8O",33,11
"1/25/2014","Entrees","Lamb Chops","CWM11331L8O",19,19
"12/16/2014","Kabobs","Beef","CWM11331L8O",25,16
"2/11/2015","Entrees","Beef and Broccoli","CWM11331L8O",49,12
"8/11/2014","Sides","Rice","CVE4871KE8",9,18
"8/15/2016","Sides","Yogurt","CWM11331L8O",12,14
"11/8/2014","Sides","Rice","CTF5641GXI",9,9
"10/2/2014","Kabobs","Lamb","CWM11331L8O",28,6
"4/22/2015","Sides","Yogurt","CWM11331L8O",12,8
"8/29/2015","Kabobs","Chicken","CWM11331L8O",33,16
"10/26/2014","Kabobs","Beef","CWM11331L8O",25,6
"4/5/2014","Entrees","Beef and Broccoli","CWM11331L8O",27,7
"2/9/2015","Kabobs","Beef","CJK6202DC2",25,9
"8/14/2014","Kabobs","Chicken","CWM11331L8O",33,13
"1/4/2017","Kabobs","Beef","CWM11331L8O",28,5
"6/28/2016","Kabobs","Lamb","CWM11331L8O",28,9
"4/23/2014","Entrees","Beef and Broccoli","CWM11331L8O",31,12
"11/15/2015","Kabobs","Lamb","CWM11331L8O",28,16
"3/28/2016","Entrees","Lamb Chops","CWM11331L8O",33,6
"7/7/2014","Kabobs","Beef","CWM11331L8O",25,10
"9/17/2014","Kabobs","Chicken","CWM11331L8O",33,10
"9/22/2016","Kabobs","Beef","CKQ8584JOM",28,12
"5/18/2015","Sides","Yogurt","CWM11331L8O",12,21
"11/10/2015","Kabobs","Chicken","CWM11331L8O",33,18
"3/9/2017","Kabobs","Chicken","CWM11331L8O",33,5
"4/17/2016","Kabobs","Beef","CWM11331L8O",28,16
"11/9/2015","Kabobs","Pork","CWM11331L8O",28,4
"5/3/2015","Kabobs","Chicken","CWM11331L8O",33,10
"11/19/2016","Sides","Roll","CWM11331L8O",5,18
"9/6/2015","Kabobs","Chicken","CNC7938OOD",33,12
"2/8/2017","Sides","Rice","CWM11331L8O",9,13
"7/17/2014","Sides","Roll","CWM11331L8O",5,NA
"8/30/2014","Kabobs","Beef","CWM11331L8O",25,17
"4/3/2016","Sides","Roll","CWM11331L8O",5,11
"7/29/2014","Sides","Roll","CWM11331L8O",5,12
"3/4/2017","Entrees","Lamb Chops","CXN7956GEA",20,18
"4/26/2015","Entrees","Beef and Broccoli","CWM11331L8O",20,13
"8/8/2016","Sides","Rice","CZF39065VK",9,20
"2/13/2017","Kabobs","Lamb","CWM11331L8O",30,17
"1/8/2017","Kabobs","Beef","CWM11331L8O",28,12
