"Invoice","Whs","EventDate","EventType","Div","SplitVendors","ItemorServiceDescription","ItemDept","DoorCount","MembersSampled","UnitsPurchased","UnitsSold","UnitCost","UnitTax","ProductChargeplusTax","LaborCharge","SupplyCharge","LaborandSupplyTax","EnhancementMiscOther","Total"
"I-956952","Whs-154","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,882 customers",0,12,"37","$9.99",4.15,124.03,163,8.5,0,0,295.53
"I-956952","Whs-155","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,468 customers",0,16,"47","$9.99",2.4,162.24,163,8.5,0,15.21,348.95
"I-956952","Whs-156","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,278 customers",0,13,"48","$9.99",0,129.87,163,8.5,0,0,301.37
"I-956952","Whs-157","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,248 customers",0,20,"66","$9.99",0,199.8,163,8.5,0,0,371.3
"I-956952","Whs-158","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","5,776 customers",0,16,"66","$9.99",0,159.84,163,8.5,0,0,331.34
"I-956952","Whs-159","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,696 customers",0,15,"43","$9.99",5.62,155.47,163,8.5,0,0,326.97
"I-956952","Whs-160","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","4,692 customers",0,18,"82","$9.99",2.7,182.52,163,8.5,0,0,354.02
"I-956952","Whs-161","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,509 customers",0,13,"33","$9.99",0,129.87,163,8.5,0,0,301.37
"I-956952","Whs-162","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,419 customers",0,14,"46","$9.99",0,139.86,163,8.5,12.005,26.99,350.355
"I-956952","Whs-163","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","4,057 customers",0,20,"53","$9.99",6,205.8,163,8.5,0,0,377.3
"I-956952","Whs-164","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","4,348 customers",0,18,"56","$9.99",0,179.82,163,8.5,0,0,351.32
"I-956952","Whs-165","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","5,764 customers",0,12,"43","$9.99",3,122.88,163,8.5,0,0,294.38
"I-956952","Whs-166","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,277 customers",0,19,"46","$9.99",7.51,197.32,163,8.5,0,15.58,384.4
"I-956952","Whs-167","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","5,488 customers",0,13,"59","$9.99",0,129.87,163,8.5,0,0,301.37
"I-956952","Whs-168","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,710 customers",0,14,"36","$9.99",3.5,143.36,163,8.5,0,0,314.86
"I-956952","Whs-169","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,352 customers",0,12,"25","$9.99",1.8,121.68,163,8.5,0,0,293.18
"I-956952","Whs-170","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,084 customers",0,11,"26","$9.99",0,109.89,163,8.5,0,11.99,293.38
"I-956952","Whs-171","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,457 customers",0,10,"20","$9.99",0,99.9,163,8.5,0,0,271.4
"I-956952","Whs-172","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,610 customers",0,16,"50","$9.99",0,159.84,163,8.5,0,11.99,343.33
"I-956952","Whs-173","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,537 customers",0,12,"44","$9.99",0,119.88,163,8.5,0,14.99,306.37
"I-956952","Whs-174","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,451 customers",0,6,"26","$9.99",0,59.94,156.4,8.5,11.54,11.99,248.37
"I-956952","Whs-175","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,741 customers",0,13,"56","$9.99",1.3,131.17,163,8.5,0,0,302.67
"I-956952","Whs-176","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","5,563 customers",0,17,"69","$9.99",0,169.83,163,8.5,0,0,341.33
"I-956952","Whs-177","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,369 customers",0,16,"56","$9.99",0,159.84,163,8.5,0,14.99,346.33
"I-956952","Whs-178","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,255 customers",0,15,"37","$9.99",0,149.85,163,8.5,0,11.99,333.34
"I-956952","Whs-179","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,061 customers",0,20,"52","$9.99",0,199.8,163,8.5,0,11.99,383.29
"I-956952","Whs-180","2020-01-01","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","2,278 customers",0,13,"41","$9.99",2.92,132.79,163,8.5,0,0,304.29
"I-956952","Whs-68","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,248 customers",0,17,"43","$9.99",0,169.83,163,8.5,0,0,341.33
"I-956952","Whs-181","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","5,285 customers",0,14,"58","$9.99",0,139.86,163,8.5,0,0,311.36
"I-956952","Whs-182","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,886 customers",0,13,"41","$9.99",0,129.87,163,8.5,0,0,301.37
"I-956952","Whs-183","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,548 customers",0,6,"25","$9.99",0,59.94,163,8.5,0,0,231.44
"I-956952","Whs-91","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,837 customers",0,12,"28","$9.99",0,119.88,163,8.5,10.8903,0,302.2703
"I-956952","Whs-93","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,973 customers",0,10,"37","$9.99",0,99.9,163,8.5,0,0,271.4
"I-956952","Whs-117","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,069 customers",0,8,"30","$9.99",0,79.92,163,8.5,0,0,251.42
"I-956952","Whs-129","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","1,834 customers",0,7,"23","$9.99",0,69.93,163,8.5,0,0,241.43
"I-956952","Whs-184","2020-01-01","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","5,403 customers",0,16,"54","$9.99",0,159.84,163,8.5,0,0,331.34
"I-956952","Whs-185","2020-01-02","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","5,168 customers",0,22,"60","$9.99",0,219.78,163,8.5,0,11.99,403.27
"I-956952","Whs-68","2020-01-02","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,325 customers",0,12,"25","$9.99",0,119.88,163,8.5,0,0,291.38
"I-956952","Whs-186","2020-01-02","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,992 customers",0,0,"6","$9.99",0,0,163,8.5,0,0,171.5
"I-956952","Whs-91","2020-01-02","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,794 customers",0,12,"26","$9.99",0,119.88,163,8.5,10.8903,0,302.2703
"I-956952","Whs-93","2020-01-02","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,972 customers",0,12,"27","$9.99",0,119.88,163,8.5,0,0,291.38
"I-956952","Whs-117","2020-01-02","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","1,797 customers",0,6,"23","$9.99",0,59.94,163,8.5,0,0,231.44
"I-956952","Whs-129","2020-01-02","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","1,902 customers",0,7,"29","$9.99",0,69.93,163,8.5,0,0,241.43
"I-956952","Whs-187","2020-01-02","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","1,191 customers",0,10,"22","$9.99",0,99.9,163,8.5,0,0,271.4
"I-956952","Whs-188","2020-01-03","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","4,176 customers",0,21,"41","$9.99",0,209.79,163,8.5,0,6.99,388.28
"I-956952","Whs-189","2020-01-03","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,008 customers",0,12,"43","$9.99",0,119.88,163,8.5,0,14.99,306.37
"I-956952","Whs-190","2020-01-03","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,440 customers",0,12,"26","$9.99",0,119.88,163,8.5,0,0,291.38
"I-956952","Whs-191","2020-01-03","Regular","B",NA,"Cinnamon and Apple Biscuits","Dept-02","2,801 customers",499,12,"56","$9.99",0,119.88,163,8.5,0,0,291.38
"I-956952","Whs-192","2020-01-04","Regular","C",NA,"Cinnamon and Apple Muffins","Dept-02","3,541 customers",0,25,"62","$9.99",0,249.75,163,8.5,0,0,421.25
"I-956952","Whs-193","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,060 customers",0,0,"0","$8.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-194","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,252 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-195","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,913 customers",0,0,"0","$12.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-196","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,284 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-197","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,893 customers",0,0,"0","$8.99",0,0,0,0,0,0,0
"I-956952","Whs-198","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,969 customers",0,0,"0","$0.01",0,0,81.5,0,0,0,81.5
"I-956952","Whs-199","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,954 customers",0,0,"0","$9.99",0,0,0,0,0,0,0
"I-956952","Whs-200","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,957 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-201","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,616 customers",0,0,"0","$10.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-202","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,286 customers",0,0,"0","$10.39",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-203","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,456 customers",0,0,"0","$12.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-204","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,457 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-205","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","7,877 customers",0,0,"0","$9.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-206","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,398 customers",0,0,"0","$10.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-207","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,439 customers",0,0,"0","$9.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-208","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,024 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-209","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,247 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-210","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,584 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-211","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,737 customers",0,0,"1","$9.79",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-212","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,428 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-213","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,850 customers",0,0,"0","$10.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-214","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,000 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-215","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,391 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-216","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,074 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-217","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,343 customers",0,0,"0","$9.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-218","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,308 customers",0,0,"40","$13.59",0,0,81.5,4.25,0,41.56,127.31
"I-956952","Whs-219","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,479 customers",0,0,"0","$9.79",0,0,81.5,4.25,0,14.89,100.64
"I-956952","Whs-220","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,462 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-221","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","7,217 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-222","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,168 customers",0,0,"0","$0.01",0,0,81.5,4.25,3.8588,0,89.6088
"I-956952","Whs-223","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,992 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-224","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,335 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-955698","Whs-225","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,175 customers",0,0,"0","$0.05",0,0,81.5,4.25,3.43,0,89.18
"I-956952","Whs-226","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,147 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-227","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","6,263 customers",0,0,"0","$13.59",0,0,0,0,0,0,0
"I-956952","Whs-228","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,798 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-229","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,025 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-230","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,211 customers",0,0,"0","$9.99",0,0,0,0,0,0,0
"I-956952","Whs-231","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,516 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-232","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","8,696 customers",0,0,"0","$9.99",0,0,81.5,0,3.66,0,85.16
"I-956952","Whs-233","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,983 customers",0,0,"0","$13.59",0,0,0,0,0,0,0
"I-956952","Whs-234","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,384 customers",0,0,"70","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-235","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,338 customers",0,0,"0","$13.59",0,0,0,0,0,0,0
"I-956952","Whs-236","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,036 customers",0,0,"0","$13.59",0,0,0,0,0,0,0
"I-956952","Whs-237","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,462 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-238","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,862 customers",0,0,"0","$9.99",0,0,0,0,0,0,0
"I-956952","Whs-239","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","10,201 customers",0,0,"0","$13.59",0,0,81.5,4.25,0,14.89,100.64
"I-956952","Whs-240","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,200 customers",0,0,"0","$13.59",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-241","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,941 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-242","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,169 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-243","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","4,112 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-244","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","2,837 customers",0,0,"0","$4.99",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-245","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","5,031 customers",0,0,"0","$0.01",0,0,0,0,0,0,0
"I-956952","Whs-246","2020-01-04","Combo","D",NA,"Cinnamon and Apple Buns","Dept-02","3,177 customers",0,0,"0","$0.01",0,0,81.5,4.25,0,0,85.75
"I-956952","Whs-193","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,060 customers",0,24,"83","$13.59",0,326.16,81.5,4.25,0,0,411.91
"I-956952","Whs-194","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,252 customers",0,25,"78","$13.59",0,339.75,163,8.5,0,-70,441.25
"I-956952","Whs-195","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,913 customers",0,15,"73","$13.59",0,203.85,81.5,4.25,0,-27.11,262.49
"I-956952","Whs-196","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,284 customers",0,40,"96","$11.88",0,475.2,81.5,4.25,0,-51.61,509.34
"I-956952","Whs-197","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,893 customers",0,8,"89","$13.99",4.66,116.58,163,8.5,10.62,-22.4,276.3
"I-956952","Whs-198","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,969 customers",0,24,"77","$13.59",0,326.16,81.5,8.5,0,-67.2,348.96
"I-956952","Whs-199","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,954 customers",0,25,"63","$13.59",0,339.75,163,8.5,0,-70,441.25
"I-956952","Whs-200","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,957 customers",0,18,"70","$13.59",0,244.62,81.5,4.25,0,-50.4,279.97
"I-956952","Whs-201","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,616 customers",0,21,"98","$13.59",0,285.39,81.5,4.25,0,-58.8,312.34
"I-956952","Whs-202","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,286 customers",0,21,"75","$13.59",0,285.39,81.5,4.25,0,-30.81,340.33
"I-956952","Whs-203","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,456 customers",0,21,"63","$13.59",0,285.39,81.5,4.25,0,-58.8,312.34
"I-956952","Whs-204","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,457 customers",0,25,"67","$13.59",0,339.75,81.5,4.25,0,-70,355.5
"I-956952","Whs-205","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","7,877 customers",0,18,"83","$13.59",0,244.62,81.5,4.25,0,-39.2,291.17
"I-956952","Whs-206","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,398 customers",0,24,"82","$13.59",0,326.16,81.5,4.25,0,-57.21,354.7
"I-956952","Whs-207","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,439 customers",0,15,"63","$13.59",0,203.85,81.5,4.25,0,-42,247.6
"I-956952","Whs-208","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,024 customers",0,24,"76","$13.59",0,326.16,163,8.5,0,-67.2,430.46
"I-956952","Whs-209","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,247 customers",0,24,"70","$13.59",0,326.16,81.5,4.25,0,-67.2,344.71
"I-956952","Whs-210","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,584 customers",0,20,"87","$13.59",0,271.8,81.5,4.25,0,-56,301.55
"I-956952","Whs-211","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,737 customers",0,25,"64","$13.59",0,339.75,81.5,4.25,0,-70,355.5
"I-956952","Whs-212","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,428 customers",0,30,"76","$13.59",0,407.7,81.5,4.25,0,-73.01,420.44
"I-956952","Whs-213","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,850 customers",0,22,"98","$13.59",0,298.98,81.5,4.25,0,-61.6,323.13
"I-956952","Whs-214","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,000 customers",0,24,"20","$13.59",0,326.16,163,8.5,0,-67.2,430.46
"I-956952","Whs-215","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,391 customers",0,27,"77","$13.59",0,366.93,81.5,4.25,0,-75.6,377.08
"I-956952","Whs-216","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,074 customers",0,15,"45","$13.59",0,203.85,163,8.5,0,-42,333.35
"I-956952","Whs-217","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,343 customers",0,12,"54","$13.59",0,163.08,81.5,4.25,0,-23.61,225.22
"I-956952","Whs-218","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,308 customers",0,10,"43","$13.59",0,135.9,81.5,4.25,0,-28,193.65
"I-956952","Whs-219","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,479 customers",0,20,"92","$13.59",0,271.8,81.5,4.25,0,-56,301.55
"I-956952","Whs-220","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,462 customers",0,20,"60","$13.59",0,271.8,81.5,4.25,0,-56,301.55
"I-956952","Whs-221","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","7,217 customers",0,24,"89","$13.59",0,326.16,81.5,4.25,0,-67.2,344.71
"I-956952","Whs-222","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,168 customers",0,18,"69","$13.99",11.87,263.69,81.5,4.25,12.9227,-50.4,311.9627
"I-956952","Whs-223","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,992 customers",0,20,"96","$13.59",0,271.8,81.5,4.25,0,-56,301.55
"I-956952","Whs-224","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,335 customers",0,18,"37","$13.59",0,244.62,163,8.5,0,-40.41,375.71
"I-955698","Whs-225","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,175 customers",0,22,"52","$13.99",12.82,320.6,81.5,4.25,13.2772,-62.77,356.8572
"I-956952","Whs-226","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,147 customers",0,25,"64","$13.59",0,339.75,163,8.5,0,-70,441.25
"I-956952","Whs-227","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","6,263 customers",0,12,"96","$13.59",0,163.08,163,8.5,0,-23.61,310.97
"I-956952","Whs-228","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","4,798 customers",0,18,"82","$13.59",0,244.62,81.5,4.25,0,-50.4,279.97
"I-956952","Whs-229","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,025 customers",0,36,"56","$13.59",0,489.24,163,8.5,0,-100.8,559.94
"I-956952","Whs-230","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","5,211 customers",0,25,"79","$13.59",0,339.75,163,8.5,0,-60.01,451.24
"I-956952","Whs-231","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,516 customers",0,30,"109","$13.59",0,407.7,163,8.5,0,-84,495.2
"I-956952","Whs-232","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","8,696 customers",0,16,"89","$13.99",10.55,234.39,81.5,8.5,12.58,-44.8,292.17
"I-956952","Whs-233","2020-01-04","Combo","D",NA,"Apple and Cinnamon Bread","Dept-02","3,983 customers",0,28,"76","$13.59",0,380.52,81.5,4.25,0,-63.51,402.76
