Invoice,Whs,EventDate,EventType,Div,SplitVendors,ItemorServiceDescription,ItemDept,DoorCount,MembersSampled,UnitsPurchased,UnitsSold,UnitCost,UnitTax,ProductChargeplusTax,LaborCharge,SupplyCharge,LaborandSupplyTax,EnhancementMiscOther,Total
I-956952,Whs-169,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,3352,0,12,25,9.99,1.8,121.68,163,8.5,0,0,293.18
I-956952,Whs-170,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,3084,0,11,26,9.99,0,109.89,163,8.5,0,11.99,293.38
I-956952,Whs-171,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,2457,0,10,20,9.99,0,99.9,163,8.5,0,0,271.4
I-956952,Whs-172,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,2610,0,16,50,9.99,0,159.84,163,8.5,0,11.99,343.33000000000004
I-956952,Whs-173,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,2537,0,12,44,9.99,0,119.88,163,8.5,0,14.99,306.37
I-956952,Whs-174,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,2451,0,6,26,9.99,0,59.94,156.4,8.5,11.54,11.99,248.37
I-956952,Whs-175,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,2741,0,13,56,9.99,1.3,131.17,163,8.5,0,0,302.66999999999996
I-956952,Whs-176,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,5563,0,17,69,9.99,0,169.83,163,8.5,0,0,341.33000000000004
I-956952,Whs-177,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,3369,0,16,56,9.99,0,159.84,163,8.5,0,14.99,346.33000000000004
I-956952,Whs-178,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,3255,0,15,37,9.99,0,149.85,163,8.5,0,11.99,333.34
I-956952,Whs-179,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,3061,0,20,52,9.99,0,199.8,163,8.5,0,11.99,383.29
I-956952,Whs-180,2020-01-01,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,2278,0,13,41,9.99,2.92,132.79,163,8.5,0,0,304.28999999999996
I-956952,Whs-68,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2248,0,17,43,9.99,0,169.83,163,8.5,0,0,341.33000000000004
I-956952,Whs-181,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,5285,0,14,58,9.99,0,139.86,163,8.5,0,0,311.36
I-956952,Whs-182,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2886,0,13,41,9.99,0,129.87,163,8.5,0,0,301.37
I-956952,Whs-183,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2548,0,6,25,9.99,0,59.94,163,8.5,0,0,231.44
I-956952,Whs-91,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2837,0,12,28,9.99,0,119.88,163,8.5,10.8903,0,302.2703
I-956952,Whs-93,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2973,0,10,37,9.99,0,99.9,163,8.5,0,0,271.4
I-956952,Whs-117,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2069,0,8,30,9.99,0,79.92,163,8.5,0,0,251.42
I-956952,Whs-129,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,1834,0,7,23,9.99,0,69.93,163,8.5,0,0,241.43
I-956952,Whs-184,2020-01-01,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,5403,0,16,54,9.99,0,159.84,163,8.5,0,0,331.34
I-956952,Whs-185,2020-01-02,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,5168,0,22,60,9.99,0,219.78,163,8.5,0,11.99,403.27
I-956952,Whs-68,2020-01-02,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2325,0,12,25,9.99,0,119.88,163,8.5,0,0,291.38
I-956952,Whs-186,2020-01-02,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2992,0,0,6,9.99,0,0,163,8.5,0,0,171.5
I-956952,Whs-91,2020-01-02,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2794,0,12,26,9.99,0,119.88,163,8.5,10.8903,0,302.2703
I-956952,Whs-93,2020-01-02,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2972,0,12,27,9.99,0,119.88,163,8.5,0,0,291.38
I-956952,Whs-117,2020-01-02,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,1797,0,6,23,9.99,0,59.94,163,8.5,0,0,231.44
I-956952,Whs-129,2020-01-02,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,1902,0,7,29,9.99,0,69.93,163,8.5,0,0,241.43
I-956952,Whs-187,2020-01-02,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,1191,0,10,22,9.99,0,99.9,163,8.5,0,0,271.4
I-956952,Whs-188,2020-01-03,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,4176,0,21,41,9.99,0,209.79,163,8.5,0,6.99,388.28
I-956952,Whs-189,2020-01-03,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2008,0,12,43,9.99,0,119.88,163,8.5,0,14.99,306.37
I-956952,Whs-190,2020-01-03,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2440,0,12,26,9.99,0,119.88,163,8.5,0,0,291.38
I-956952,Whs-191,2020-01-03,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,2801,499,12,56,9.99,0,119.88,163,8.5,0,0,291.38
I-956952,Whs-192,2020-01-04,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,3541,0,25,62,9.99,0,249.75,163,8.5,0,0,421.25
I-956952,Whs-193,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4060,0,0,0,8.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-194,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3252,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-195,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4913,0,0,0,12.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-196,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4284,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-197,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4893,0,0,0,8.99,0,0,0,0,0,0,0
I-956952,Whs-198,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4969,0,0,0,0.01,0,0,81.5,0,0,0,81.5
I-956952,Whs-199,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4954,0,0,0,9.99,0,0,0,0,0,0,0
I-956952,Whs-200,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3957,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-201,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5616,0,0,0,10.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-202,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4286,0,0,0,10.39,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-203,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5456,0,0,0,12.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-204,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4457,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-205,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,7877,0,0,0,9.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-206,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4398,0,0,0,10.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-207,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5439,0,0,0,9.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-208,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4024,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-209,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5247,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-210,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5584,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-211,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4737,0,0,1,9.79,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-212,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4428,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-213,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3850,0,0,0,10.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-214,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5000,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-215,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4391,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-216,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3074,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-217,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4343,0,0,0,9.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-218,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4308,0,0,40,13.59,0,0,81.5,4.25,0,41.56,127.31
I-956952,Whs-219,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5479,0,0,0,9.79,0,0,81.5,4.25,0,14.89,100.64
I-956952,Whs-220,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4462,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-221,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,7217,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-222,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5168,0,0,0,0.01,0,0,81.5,4.25,3.8588,0,89.6088
I-956952,Whs-223,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3992,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-224,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4335,0,0,0,0.01,0,0,0,0,0,0,0
I-955698,Whs-225,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3175,0,0,0,0.05,0,0,81.5,4.25,3.43,0,89.18
I-956952,Whs-226,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3147,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-227,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,6263,0,0,0,13.59,0,0,0,0,0,0,0
I-956952,Whs-228,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4798,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-229,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5025,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-230,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5211,0,0,0,9.99,0,0,0,0,0,0,0
I-956952,Whs-231,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3516,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-232,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,8696,0,0,0,9.99,0,0,81.5,0,3.66,0,85.16
I-956952,Whs-233,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3983,0,0,0,13.59,0,0,0,0,0,0,0
I-956952,Whs-234,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4384,0,0,70,0.01,0,0,0,0,0,0,0
I-956952,Whs-235,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4338,0,0,0,13.59,0,0,0,0,0,0,0
I-956952,Whs-236,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5036,0,0,0,13.59,0,0,0,0,0,0,0
I-956952,Whs-237,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5462,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-238,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4862,0,0,0,9.99,0,0,0,0,0,0,0
I-956952,Whs-239,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,10201,0,0,0,13.59,0,0,81.5,4.25,0,14.89,100.64
I-956952,Whs-240,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5200,0,0,0,13.59,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-241,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3941,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-242,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4169,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-243,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,4112,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-244,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,2837,0,0,0,4.99,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-245,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,5031,0,0,0,0.01,0,0,0,0,0,0,0
I-956952,Whs-246,2020-01-04,Combo,D,NA,Cinnamon and Apple Buns,Dept-02,3177,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-956952,Whs-193,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4060,0,24,83,13.59,0,326.16,81.5,4.25,0,0,411.91
I-956952,Whs-194,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3252,0,25,78,13.59,0,339.75,163,8.5,0,-70,441.25
I-956952,Whs-195,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4913,0,15,73,13.59,0,203.85,81.5,4.25,0,-27.11,262.49
I-956952,Whs-196,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4284,0,40,96,11.88,0,475.2,81.5,4.25,0,-51.61,509.34
I-956952,Whs-197,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4893,0,8,89,13.99,4.66,116.58,163,8.5,10.62,-22.4,276.3
I-956952,Whs-198,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4969,0,24,77,13.59,0,326.16,81.5,8.5,0,-67.2,348.96
I-956952,Whs-199,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4954,0,25,63,13.59,0,339.75,163,8.5,0,-70,441.25
I-956952,Whs-200,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3957,0,18,70,13.59,0,244.62,81.5,4.25,0,-50.4,279.97
I-956952,Whs-201,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5616,0,21,98,13.59,0,285.39,81.5,4.25,0,-58.8,312.34
I-956952,Whs-202,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4286,0,21,75,13.59,0,285.39,81.5,4.25,0,-30.81,340.33
I-956952,Whs-203,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5456,0,21,63,13.59,0,285.39,81.5,4.25,0,-58.8,312.34
I-956952,Whs-204,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4457,0,25,67,13.59,0,339.75,81.5,4.25,0,-70,355.5
I-956952,Whs-205,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,7877,0,18,83,13.59,0,244.62,81.5,4.25,0,-39.2,291.17
I-956952,Whs-206,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4398,0,24,82,13.59,0,326.16,81.5,4.25,0,-57.21,354.70000000000005
I-956952,Whs-207,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5439,0,15,63,13.59,0,203.85,81.5,4.25,0,-42,247.60000000000002
I-956952,Whs-208,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4024,0,24,76,13.59,0,326.16,163,8.5,0,-67.2,430.46
I-956952,Whs-209,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5247,0,24,70,13.59,0,326.16,81.5,4.25,0,-67.2,344.71
I-956952,Whs-210,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5584,0,20,87,13.59,0,271.8,81.5,4.25,0,-56,301.55
I-956952,Whs-211,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4737,0,25,64,13.59,0,339.75,81.5,4.25,0,-70,355.5
I-956952,Whs-212,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4428,0,30,76,13.59,0,407.7,81.5,4.25,0,-73.01,420.44
I-956952,Whs-213,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3850,0,22,98,13.59,0,298.98,81.5,4.25,0,-61.6,323.13
I-956952,Whs-214,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5000,0,24,20,13.59,0,326.16,163,8.5,0,-67.2,430.46
I-956952,Whs-215,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4391,0,27,77,13.59,0,366.93,81.5,4.25,0,-75.6,377.08000000000004
I-956952,Whs-216,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3074,0,15,45,13.59,0,203.85,163,8.5,0,-42,333.35
I-956952,Whs-217,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4343,0,12,54,13.59,0,163.08,81.5,4.25,0,-23.61,225.22000000000003
I-956952,Whs-218,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4308,0,10,43,13.59,0,135.9,81.5,4.25,0,-28,193.65
I-956952,Whs-219,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5479,0,20,92,13.59,0,271.8,81.5,4.25,0,-56,301.55
I-956952,Whs-220,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4462,0,20,60,13.59,0,271.8,81.5,4.25,0,-56,301.55
I-956952,Whs-221,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,7217,0,24,89,13.59,0,326.16,81.5,4.25,0,-67.2,344.71
I-956952,Whs-222,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5168,0,18,69,13.99,11.87,263.69,81.5,4.25,12.9227,-50.4,311.96270000000004
I-956952,Whs-223,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3992,0,20,96,13.59,0,271.8,81.5,4.25,0,-56,301.55
I-956952,Whs-224,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4335,0,18,37,13.59,0,244.62,163,8.5,0,-40.41,375.71
I-955698,Whs-225,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3175,0,22,52,13.99,12.82,320.6,81.5,4.25,13.2772,-62.77,356.85720000000003
I-956952,Whs-226,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3147,0,25,64,13.59,0,339.75,163,8.5,0,-70,441.25
I-956952,Whs-227,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,6263,0,12,96,13.59,0,163.08,163,8.5,0,-23.61,310.97
I-956952,Whs-228,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4798,0,18,82,13.59,0,244.62,81.5,4.25,0,-50.4,279.97
I-956952,Whs-229,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5025,0,36,56,13.59,0,489.24,163,8.5,0,-100.8,559.94
I-956952,Whs-230,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5211,0,25,79,13.59,0,339.75,163,8.5,0,-60.01,451.24
I-956952,Whs-231,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3516,0,30,109,13.59,0,407.7,163,8.5,0,-84,495.20000000000005
I-956952,Whs-232,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,8696,0,16,89,13.99,10.55,234.39,81.5,8.5,12.58,-44.8,292.16999999999996
I-956952,Whs-233,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3983,0,28,76,13.59,0,380.52,81.5,4.25,0,-63.51,402.76
I-956952,Whs-234,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4384,0,20,108,13.59,0,271.8,163,8.5,0,-56,387.3
I-956952,Whs-235,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4338,0,18,95,13.59,0,244.62,163,8.5,0,-50.4,365.72
I-956952,Whs-236,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5036,0,18,63,13.59,0,244.62,163,8.5,0,-50.4,365.72
I-956952,Whs-237,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5462,0,24,97,13.59,0,326.16,81.5,4.25,0,-67.2,344.71
I-956952,Whs-238,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4862,0,22,91,13.59,0,298.98,163,8.5,0,-61.6,408.88
I-956952,Whs-239,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,10201,0,30,130,13.59,0,407.7,81.5,4.25,0,-84,409.45
I-956952,Whs-240,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5200,0,16,50,13.59,0,217.44,81.5,4.25,0,-44.8,258.39
I-956952,Whs-241,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3941,0,24,67,13.59,0,326.16,163,8.5,0,-67.2,430.46
I-956952,Whs-242,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4169,0,30,90,13.99,19.77,439.47,163,8.5,24.22,-72.7,562.49
I-956952,Whs-243,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,4112,0,18,72,13.59,0,244.62,163,8.5,0,-50.4,365.72
I-956952,Whs-244,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,2837,0,17,65,13.59,0,231.03,81.5,4.25,0,-47.6,269.17999999999995
I-956952,Whs-245,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,5031,0,45,105,13.59,0,611.55,163,8.5,0,-111.11,671.94
I-956952,Whs-246,2020-01-04,Combo,D,NA,Apple and Cinnamon Bread,Dept-02,3177,0,22,81,13.59,0,298.98,81.5,4.25,0,-61.6,323.13
I-988103,Whs-247,2020-01-05,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,1347,0,12,26,9.99,3.6,123.48,163,8.5,0,0,294.98
I-988103,Whs-248,2020-01-05,Regular,B,NA,Cinnamon and Apple Biscuits,Dept-02,4421,0,12,39,9.99,0,119.88,163,8.5,0,0,291.38
I-988103,Whs-249,2020-01-06,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,4671,0,14,40,9.99,0,139.86,163,8.5,0,0,311.36
I-988103,Whs-250,2020-01-06,Regular,C,NA,Cinnamon and Apple Muffins,Dept-02,2640,0,8,35,9.99,2.4,82.32,163,8.5,0,0,253.82
I-988103,Whs-1,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4626,0,0,0,0.01,0,0,81.5,4.25,0,0,85.75
I-988103,Whs-2,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4479,0,0,0,9.69,0,0,0,0,0,0,0
I-988103,Whs-3,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4357,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-4,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4153,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-5,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4005,0,0,0,59.99,0,0,0,0,0,0,0
I-988103,Whs-6,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,3184,0,10,61,9.89,0,98.9,163,8.5,0,0,270.4
I-988103,Whs-7,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,3087,0,16,64,9.79,0,156.64,163,8.5,0,0,328.14
I-988103,Whs-8,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4133,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-9,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,3660,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-10,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4824,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-11,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,2598,0,12,29,9.89,0,118.68,163,8.5,0,0,290.18
I-988103,Whs-12,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,3615,0,14,57,9.79,0,137.06,163,8.5,0,0,308.56
I-988103,Whs-13,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,3074,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-14,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4054,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-15,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,2706,0,8,40,9.79,0,78.32,163,8.5,0,0,249.82
I-988103,Whs-138,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,3593,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-16,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,3218,0,12,38,9.79,0,117.48,163,8.5,0,0,288.98
I-988103,Whs-17,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4829,0,0,0,11.99,0,0,0,0,0,0,0
I-988103,Whs-18,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,2865,0,18,52,9.79,0,176.22,163,8.5,0,0,347.72
I-988103,Whs-19,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4890,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-20,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,3669,0,0,0,0.01,0,0,0,0,0,0,0
I-988103,Whs-21,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,1845,0,9,17,9.79,0,88.11,81.5,4.25,0,0,173.86
I-988103,Whs-22,2020-01-06,Split,A,Flavour Stop,Cinnamon and Apple Buns,Dept-02,4334,0,0,0,0.01,0,0,0,0,0,0,0
